MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,shap0,shap1,shap2,shap3,shap4,shap5,shap6,shap7,label
3.0613,34.0,4.521444695259594,1.0519187358916477,1226.0,2.7674943566591423,32.58,-117.12,-0.25360963,0.030386664,-0.07338616,0.019756734,-0.004669602,-0.016580107,0.78200877,-1.1083295,1.4440162
4.8274,21.0,5.832214765100671,0.9899328859060402,983.0,3.2986577181208054,32.57,-117.12,0.218008,0.0032438033,0.029697228,0.0046551684,0.005833622,-0.27886114,0.71673334,-1.0554478,1.7123014
3.1645,27.0,4.359375,1.0677083333333333,1427.0,2.4774305555555554,32.58,-117.13,-0.19569543,0.016414069,-0.060068056,0.018261658,0.013168509,0.04382842,0.82302606,-1.1047249,1.6226493
2.3194,32.0,4.389671361502347,1.0258215962441315,1142.0,2.68075117370892,32.58,-117.13,-0.54882866,0.045542806,-0.13078657,0.01463842,-0.007585835,-0.016614992,0.7741286,-1.0419002,1.1570323
2.3603,27.0,4.07183908045977,1.0718390804597702,814.0,2.339080459770115,32.58,-117.13,-0.5007222,0.022439243,-0.049841247,0.022958398,0.013670658,0.1679766,0.7861687,-1.0469693,1.4841195
2.9286,20.0,4.507142857142857,1.2178571428571427,1819.0,3.2482142857142855,32.56,-117.12,-0.2354135,-0.073935024,-0.058711626,0.093641594,0.018087804,-0.14233111,0.7286863,-0.7782441,1.6202191
2.5988,28.0,5.433139534883721,1.183139534883721,1074.0,3.122093023255814,32.58,-117.11,-0.3110818,0.051954817,-0.025067005,0.041705925,0.0006539179,-0.111961,0.8390527,-1.1876547,1.3660415
3.3371,32.0,4.845195729537367,1.0427046263345197,1702.0,3.0284697508896796,32.57,-117.11,-0.18496433,0.056296967,0.010167717,0.005261716,0.021916572,-0.142391,0.7929555,-1.1821421,1.4455394
2.6715,35.0,5.06993006993007,0.8951048951048951,930.0,3.2517482517482517,32.57,-117.12,-0.3026297,-0.0015853569,-0.0437168,-0.08462027,-0.011838814,-0.17179506,0.73345494,-1.0004961,1.1852115
3.0217,26.0,4.146341463414634,0.9420731707317073,869.0,2.649390243902439,32.58,-117.12,-0.19796884,0.010531655,-0.0891124,-0.08052946,0.013347747,0.013485199,0.67974025,-0.9133973,1.5045353
2.2755,21.0,4.064606741573034,0.9620786516853933,2109.0,2.962078651685393,32.58,-117.11,-0.37154713,-0.020583961,-0.044020347,-0.015303855,0.005282178,-0.050652485,0.6085077,-0.7908383,1.3892822
2.3824,27.0,4.533795493934142,1.024263431542461,1889.0,3.2738301559792027,32.58,-117.1,-0.47464454,0.031941354,-0.084612444,0.014109041,0.0065069455,-0.15721215,0.75514275,-1.0944637,1.0652062
2.3253,14.0,4.239731768650461,1.0888516345347863,3662.0,3.069572506286672,32.57,-117.1,-0.36885256,-0.11844078,-0.04974543,0.0050969925,0.015008887,-0.057083834,0.5888761,-0.6975959,1.3857024
2.1773,17.0,4.04,1.068,1529.0,3.058,32.59,-117.11,-0.49669877,-0.095604435,-0.11144712,0.012921399,0.0029451281,-0.07295454,0.6081066,-0.7314159,1.184291
2.4213,12.0,3.7448275862068967,1.013793103448276,870.0,3.0,32.58,-117.11,-0.27701238,-0.10016979,-0.09117453,0.017022034,0.022565018,-0.011421409,0.6224147,-0.8524372,1.3982252
2.1179,18.0,4.107583774250441,1.0229276895943562,1538.0,2.7125220458553794,32.59,-117.11,-0.5252083,-0.100350015,-0.12760454,0.0042354628,0.0013456903,-0.005464536,0.6057356,-0.7361299,1.184998
2.6724,28.0,4.131656804733728,1.044378698224852,1825.0,2.6997041420118344,32.59,-117.12,-0.33516473,0.035698406,-0.097373,0.016153056,0.010618543,0.011726554,0.72158283,-0.9987408,1.4329395
3.3906,36.0,5.0785340314136125,1.044502617801047,1076.0,2.816753926701571,32.58,-117.16,-0.17732638,-0.016300559,-0.061197326,0.037000775,-0.008042011,-0.1312332,0.9423375,-0.88101923,1.772658
8.7991,10.0,9.287153652392947,1.4571788413098237,1900.0,2.392947103274559,32.63,-117.13,2.0316193,-0.062174328,0.20833737,0.21856266,0.01827241,0.050186787,0.74590224,-0.82150054,4.4576464
3.5357,26.0,6.468,1.116,2745.0,10.98,32.63,-117.17,-0.13314623,0.0040420447,-0.02189997,-0.034865815,0.045076072,-0.3487693,0.725779,-0.8281731,1.4764814
7.3669,16.0,11.293103448275861,2.7279693486590038,873.0,1.6724137931034482,32.68,-117.17,0.9205843,-0.40163139,-0.07821293,0.046029598,-0.021770922,0.1353814,0.6008828,-0.84099734,2.4287043
3.25,29.0,5.325259515570934,1.1903114186851211,556.0,1.9238754325259515,32.68,-117.18,-0.068369076,0.22782257,0.052858036,0.18185247,0.017649475,0.96806264,1.2956707,-0.86090827,3.8830776
5.1009,52.0,6.123333333333333,1.0433333333333332,668.0,2.2266666666666666,32.69,-117.18,0.6389254,0.3809303,0.03407075,0.08204778,-0.022670519,0.5709431,1.2758552,-0.5133654,4.515175
3.2121,37.0,4.617210682492582,1.0623145400593472,1304.0,1.9347181008902077,32.69,-117.18,-0.11898649,0.2358494,-0.07130551,0.050940905,0.0046068514,0.82650286,1.0814393,-0.7868209,3.2906647
4.4777,44.0,5.604373757455268,1.021868787276342,1258.0,2.5009940357852884,32.69,-117.18,0.14091954,0.31257674,-0.008792165,0.029377393,-8.964201e-05,0.08065118,1.2338027,-0.46837378,3.3885102
5.3177,40.0,7.075949367088608,1.0474683544303798,767.0,2.4272151898734178,32.69,-117.17,0.6029436,0.29422304,0.24357334,0.11594669,-0.0037775286,0.19174027,1.1969248,-0.51902735,4.1909857
5.1249,48.0,6.155902004454343,1.0935412026726057,978.0,2.178173719376392,32.69,-117.18,0.59568834,0.25954688,0.006120283,0.0011578188,0.021823365,0.7618033,1.0947286,-0.61307174,4.196236
4.7891,19.0,4.693467336683417,1.3433835845896147,1159.0,1.9413735343383585,32.69,-117.17,0.35616058,-0.41004324,-0.07731957,0.11730351,0.0077629387,0.6672789,0.8451097,-0.60351604,2.9711754
4.5189,45.0,5.637010676156583,1.0640569395017794,1341.0,2.386120996441281,32.69,-117.17,0.1897467,0.24947311,0.01881781,0.10676289,-0.00384624,0.31561333,1.2878445,-0.54727817,3.685572
4.0488,33.0,4.902761104441777,1.0768307322929171,1804.0,2.1656662665066024,32.7,-117.17,0.22405873,0.11976758,-0.02903251,0.04002162,0.023284057,0.6569333,0.9973984,-0.7729778,3.3278923
3.6759,44.0,5.429447852760736,1.0511247443762781,1102.0,2.2535787321063396,32.7,-117.18,-0.117813714,0.27004808,-0.023761958,0.07184361,0.0022546202,0.34610826,1.2885684,-0.67453253,3.2311532
5.1386,42.0,6.01779359430605,1.0177935943060499,761.0,2.7081850533807827,32.7,-117.18,0.5171494,0.27362755,-0.03429708,0.014598696,0.0027743694,0.05241486,1.1191819,-0.58799547,3.4258928
6.3612,35.0,7.03855421686747,1.0554216867469879,1042.0,2.5108433734939757,32.69,-117.19,1.364522,0.14668202,0.17785344,0.075439095,0.0002835954,0.255862,1.1276462,-0.6031473,4.6135783
1.9107,36.0,1.1304347826086956,0.6086956521739131,58.0,2.5217391304347827,32.68,-117.11,-0.30944297,-0.07970184,-0.1411585,-0.17185357,0.076647066,0.07422824,0.5165995,-0.884704,1.1490525
1.6094,43.0,3.6785714285714284,1.042857142857143,445.0,3.1785714285714284,32.67,-117.11,-0.60449016,0.06550009,-0.14552677,0.018332325,-0.039601713,-0.20886391,0.71960694,-1.0119389,0.8614564
1.6806,46.0,3.948936170212766,1.004255319148936,790.0,3.3617021276595747,32.67,-117.11,-0.58840466,0.0034686956,-0.074701294,-0.004246047,-0.0055519743,-0.19605836,0.7123221,-1.01222,0.90304726
1.7961,52.0,3.5789473684210527,1.2982456140350878,248.0,4.350877192982456,32.67,-117.11,-0.6349608,-0.014226521,-0.20288576,-0.095831335,-0.056671496,-0.30025733,0.7349883,-1.0825781,0.41601527
1.125,52.0,5.333333333333333,1.3333333333333333,8.0,2.6666666666666665,32.66,-117.12,-0.64150274,-0.01744474,-0.011208198,-0.08110167,0.1174743,-0.014028315,0.66356194,-1.3522161,0.7319733
1.4844,52.0,3.943661971830986,1.0,217.0,3.056338028169014,32.67,-117.11,-0.5732253,0.06023919,-0.080855854,-0.0074804435,0.0031622988,-0.11582869,0.7470166,-1.0894054,1.0120611
1.625,52.0,2.7777777777777777,0.5555555555555556,14.0,1.5555555555555556,32.66,-117.11,-0.61490375,-0.042588454,-0.21537685,-0.11720719,0.18868534,0.33072028,0.6530836,-1.0683922,1.182459
2.0972,37.0,3.781045751633987,1.0849673202614378,983.0,3.212418300653595,32.67,-117.09,-0.535168,0.010343367,-0.091629535,0.01053041,-0.0073296875,-0.22177672,0.6923998,-1.0158293,0.90997934
1.8333,38.0,4.576923076923077,1.1318681318681318,570.0,3.131868131868132,32.66,-117.09,-0.6055802,0.04271966,-0.0683549,0.01207296,-0.006430477,-0.14969866,0.8118365,-1.1755397,0.92946404
1.6389,37.0,3.7333333333333334,1.0,1086.0,3.290909090909091,32.66,-117.09,-0.5626246,0.0101697855,-0.07575991,-0.004754757,0.0059061735,-0.2035866,0.6771006,-1.0397285,0.87516063
2.1542,27.0,3.182142857142857,1.0,1785.0,3.1875,32.66,-117.1,-0.4566075,0.021901783,-0.0801342,-0.0023206966,0.009056635,-0.1781963,0.6289099,-1.0458784,0.96517
2.0982,26.0,3.4276401564537156,0.9947848761408083,2721.0,3.547588005215124,32.67,-117.1,-0.4828623,0.01966559,-0.10117944,0.01739058,0.019127652,-0.18146548,0.6396967,-1.0512421,0.9475702
2.0213,22.0,3.4210526315789473,1.0951417004048583,1669.0,3.3785425101214575,32.67,-117.1,-0.5166428,-0.047513906,-0.12127858,0.008261523,0.016797787,-0.16267142,0.5429169,-0.80584824,0.98245966
2.8089,30.0,4.4,1.0793388429752067,1997.0,3.3008264462809915,32.68,-117.09,-0.3225793,0.0373587,-0.07738437,0.0044190325,0.017645266,-0.1667391,0.7395252,-1.021581,1.2791033
2.052,31.0,3.812267657992565,1.020446096654275,1581.0,2.9386617100371746,32.67,-117.09,-0.49649644,0.0338338,-0.054870903,0.010226088,0.008696379,-0.039266318,0.70712966,-1.0400562,1.197635
1.2745,15.0,2.7386934673366836,0.9262981574539364,1347.0,2.2562814070351758,32.67,-117.1,-0.44246468,-0.10548747,-0.050895706,0.0006820519,0.0072122724,0.13165613,0.61730325,-0.9547357,1.2717091
2.0488,20.0,4.216666666666667,1.1208333333333333,837.0,3.4875,32.68,-117.1,-0.46330422,-0.07410929,-0.09007109,-0.019203164,-0.003129018,-0.17923202,0.5896473,-0.72302336,1.106014
1.8112,29.0,3.713523131672598,1.063167259786477,3675.0,3.2695729537366547,32.69,-117.1,-0.52210736,0.03024115,-0.09991396,0.011943417,0.02439168,-0.19684313,0.66292816,-1.0125169,0.96656173
2.0724,42.0,3.614003590664273,1.0197486535008977,1920.0,3.4470377019748653,32.68,-117.1,-0.54316664,0.057523943,-0.106906764,0.022664705,0.014378956,-0.24124447,0.729588,-1.0058964,0.99538
2.0156,47.0,3.6367924528301887,1.0566037735849056,637.0,3.0047169811320753,32.68,-117.1,-0.5294733,-0.0059344056,-0.10592991,0.036080472,-0.0327494,-0.093836255,0.7157642,-1.0305973,1.0217631
2.0398,49.0,4.253012048192771,1.0542168674698795,1200.0,3.6144578313253013,32.68,-117.1,-0.5198743,0.014608664,-0.015841702,0.01767565,-0.014145278,-0.24636184,0.70724744,-1.0513015,0.9604459
1.7802,47.0,3.7285714285714286,0.9785714285714285,1003.0,3.5821428571428573,32.68,-117.1,-0.5730648,-0.01208093,-0.06457659,-0.052034665,-0.00506316,-0.23134261,0.6447615,-0.92343324,0.8516044
2.4943,45.0,4.447368421052632,1.086466165413534,900.0,3.3834586466165413,32.68,-117.1,-0.42775133,0.05951337,-0.06629247,0.0016611356,-0.0070685125,-0.22126874,0.7690045,-0.97123224,1.2050043
3.4609,29.0,4.507886435331231,0.9242902208201893,1091.0,3.441640378548896,32.69,-117.07,-0.17253463,0.02574787,-0.07003028,-0.076053604,0.00080113695,-0.24074015,0.66417366,-0.8990263,1.3007761
3.4875,31.0,5.199186991869919,0.9898373983739838,1938.0,3.9390243902439024,32.69,-117.08,-0.17621891,0.042662837,-0.016761389,0.007933744,0.016691431,-0.2945118,0.74468654,-1.1357366,1.257185
3.6875,36.0,5.861940298507463,1.0597014925373134,1001.0,3.735074626865672,32.69,-117.08,-0.15545322,-0.037186436,-0.024634575,0.0056730676,0.008626921,-0.368791,0.67221445,-0.95075357,1.2181348
3.4583,34.0,5.50187265917603,1.0,1031.0,3.8614232209737827,32.69,-117.09,-0.15940727,0.0039619375,0.001030026,0.004217553,0.006842301,-0.30211732,0.73936045,-1.0749958,1.2873316
2.2201,29.0,4.525252525252525,1.1338383838383839,1650.0,4.166666666666667,32.68,-117.09,-0.45932457,0.049999382,-0.07091418,0.0018191908,0.0074161347,-0.2677924,0.7235782,-1.0485169,1.0047042
4.069,28.0,5.247349823321555,0.9717314487632509,820.0,2.8975265017667846,32.69,-117.07,-0.04766343,0.02525088,-0.059242737,-0.070242316,-0.014536917,-0.17089547,0.7237295,-0.9705618,1.4842764
2.9318,26.0,5.40669014084507,1.0827464788732395,2156.0,3.795774647887324,32.68,-117.08,-0.21851593,0.029124048,0.016261484,0.012630753,0.017031552,-0.26427498,0.78397757,-1.0976328,1.3470407
1.324,19.0,3.3105646630236794,0.9817850637522769,3127.0,2.847905282331512,32.68,-117.08,-0.46073288,-0.05914199,0.033183776,-0.019679641,0.04262023,0.023808382,0.56710476,-0.8580574,1.3375437
2.0114,20.0,3.6439716312056736,1.0453900709219859,2341.0,3.3205673758865246,32.68,-117.09,-0.50313324,-0.05500644,-0.13601461,0.016293392,0.02165451,-0.16252162,0.57819253,-0.77587295,1.0520302
2.3814,28.0,4.370839936608558,0.9873217115689382,2179.0,3.4532488114104596,32.67,-117.07,-0.48949176,0.04137801,-0.085581295,0.0077720466,0.009995151,-0.1805918,0.7425269,-1.0729423,1.0415041
2.5662,31.0,3.973579920739762,1.0092470277410832,2088.0,2.7582562747688244,32.67,-117.08,-0.33555016,0.039594796,-0.07157827,-0.01534326,0.013808173,-0.0047132275,0.72068167,-1.0422904,1.3730482
3.375,46.0,5.24223602484472,0.9130434782608695,423.0,2.627329192546584,32.66,-117.09,-0.20075911,0.03505128,-0.0373489,-0.07930761,-0.05892904,-0.07641387,0.73442477,-1.0286435,1.356513
2.81,43.0,4.272340425531915,1.004255319148936,839.0,3.570212765957447,32.66,-117.08,-0.35179105,0.05512711,-0.017297542,-0.009045171,-0.010478122,-0.22842447,0.7817526,-1.027608,1.2606742
1.8977,35.0,5.245901639344262,1.1885245901639345,1723.0,2.824590163934426,32.67,-117.07,-0.63989294,0.031660136,-0.027779182,0.052336857,0.020099353,-0.065386586,0.8573076,-1.1640174,1.1327666
3.4701,12.0,4.917857142857143,1.0607142857142857,2272.0,2.704761904761905,32.65,-117.07,-0.17017499,-0.14204696,-0.052350685,0.01599375,0.018300934,0.03925162,0.6875624,-0.91876054,1.5462137
4.1325,32.0,5.439618644067797,1.0858050847457628,2152.0,2.2796610169491527,32.64,-117.07,0.1437578,0.07129858,0.016839933,0.025169019,0.04041407,0.35754165,0.8748721,-1.2162718,2.3820596
1.8672,43.0,3.988095238095238,0.9126984126984127,548.0,2.1746031746031744,32.64,-117.08,-0.75007087,0.09113348,-0.12761253,-0.0887998,-0.021661928,0.19757448,0.8234298,-0.9838751,1.2085563
2.5392,17.0,3.7939481268011526,1.0259365994236311,1487.0,2.142651296829971,32.65,-117.08,-0.38487,-0.17527309,-0.120287985,-0.00056254835,-0.008534948,0.18392864,0.6537149,-0.89318407,1.3233695
1.9241,38.0,3.9356223175965663,1.0987124463519313,494.0,2.1201716738197427,32.64,-117.08,-0.71806264,0.09711691,-0.14316124,0.020269796,-0.0386536,0.31047764,0.86065763,-1.1010457,1.3560382
1.6806,11.0,3.2058252427184466,1.0349514563106796,947.0,1.8388349514563107,32.64,-117.08,-0.42186466,-0.22502214,-0.11280369,-0.0034831483,-0.016262906,0.36641815,0.6380764,-0.9237834,1.3697132
2.619,20.0,4.326347305389222,0.9670658682634731,573.0,1.715568862275449,32.65,-117.09,-0.44541183,-0.10543211,-0.0882546,-0.06168886,0.005487953,0.40647614,0.6945651,-0.98807603,1.4861042
2.6296,25.0,3.903225806451613,1.0956618464961068,2359.0,2.624026696329255,32.65,-117.09,-0.3358128,0.018277405,-0.11260714,0.006875434,0.0080001615,-0.007317571,0.7164975,-1.0101207,1.3522307
2.3562,28.0,4.174545454545455,1.0963636363636364,1277.0,2.321818181818182,32.65,-117.08,-0.5233064,0.03133956,-0.017871719,0.011702966,0.0067401016,0.14973666,0.77621186,-1.1364334,1.3665586
2.7218,38.0,3.809090909090909,0.9745454545454545,1240.0,2.2545454545454544,32.64,-117.09,-0.4205953,0.06071338,-0.110559404,-0.10504524,-0.003069541,0.22496176,0.783675,-1.1103132,1.3882061
2.507,30.0,3.96375,1.0775,2126.0,2.6575,32.64,-117.09,-0.413312,0.022822043,-0.100605585,0.013063142,0.0014899038,-0.025366154,0.6978933,-0.9594073,1.3050159
2.5658,29.0,3.422993492407809,0.9978308026030369,1236.0,2.6811279826464207,32.64,-117.1,-0.34967268,0.0305154,-0.09545589,-0.015039481,0.004124359,0.052533045,0.70402217,-1.0710368,1.3284286
1.6321,20.0,3.376689189189189,1.099662162162162,1302.0,2.199324324324324,32.64,-117.09,-0.67672515,-0.08892365,-0.17286073,0.009680943,-0.0071661742,0.19676587,0.58769894,-0.8641767,1.052732
1.62,19.0,3.2835249042145596,1.0102171136653895,1205.0,1.5389527458492975,32.64,-117.09,-0.55631703,-0.18852665,0.015466192,0.014815329,0.014022288,0.32695988,0.6087931,-0.9875643,1.316087
2.4148,27.0,3.9142091152815013,1.032171581769437,1935.0,2.5938337801608577,32.63,-117.09,-0.4191629,0.008202877,-0.045125082,0.030015934,-0.030619157,0.013097037,0.7338652,-1.0389884,1.3197243
1.858,23.0,3.9012048192771083,1.0771084337349397,1025.0,2.4698795180722892,32.64,-117.11,-0.6018595,-0.07193295,-0.14321178,0.015445743,0.00620698,0.080928795,0.6761405,-0.873327,1.1568295
2.1719,27.0,3.8298755186721993,1.0560165975103735,1078.0,2.236514522821577,32.62,-117.11,-0.610512,0.005654438,-0.12296493,0.017346097,-0.008798002,0.18731998,0.7896302,-1.0650648,1.26105
3.0729,37.0,5.396491228070175,1.0456140350877192,867.0,3.042105263157895,32.62,-117.09,-0.2469109,-0.00492019,-0.016015494,0.024397686,0.012259585,-0.15309335,0.8219701,-1.2030854,1.303041
2.4866,37.0,4.518779342723005,1.0046948356807512,1344.0,3.1549295774647885,32.62,-117.09,-0.41099748,0.013072966,-0.058466796,-0.01643669,-0.0077613997,-0.1815868,0.76490206,-1.0907687,1.0803957
2.1955,34.0,4.136482939632546,0.9553805774278216,1153.0,3.026246719160105,32.62,-117.09,-0.5059061,0.01487019,-0.103098355,-0.0565506,-0.012105399,-0.100414835,0.65609795,-0.84938025,1.1119506
2.1281,33.0,3.8342175066313,1.0517241379310345,1607.0,2.1312997347480107,32.63,-117.08,-0.6683219,0.046414394,-0.11525843,0.018134886,0.0053895917,0.30797085,0.78498316,-1.1022084,1.345543
1.947,24.0,3.8807733619763694,1.0451127819548873,2002.0,2.1503759398496243,32.64,-117.09,-0.71454114,-0.08921358,-0.16720414,0.0023280499,0.022633629,0.18501894,0.7040659,-0.82423854,1.1872883
1.8417,33.0,3.7804878048780486,0.9817073170731707,420.0,2.5609756097560976,32.63,-117.09,-0.56468534,0.01767085,-0.043475777,-0.06531711,-0.043395728,0.03920516,0.6665741,-0.9159171,1.1590977
4.6477,38.0,5.03728813559322,0.911864406779661,745.0,2.5254237288135593,32.64,-117.07,0.19097148,0.026409484,-0.065685496,-0.09596456,-0.023861013,0.02549689,0.77625346,-1.1055214,1.7965374
3.455,37.0,6.450980392156863,1.061624649859944,1026.0,2.8739495798319328,32.63,-117.07,-0.22218147,-0.027560929,0.050196666,0.027824946,0.013828854,-0.14239584,0.7640974,-1.1098043,1.4224443
2.24,30.0,3.9302325581395348,1.0588235294117647,1593.0,2.179206566347469,32.64,-117.07,-0.57463336,0.0035166254,-0.04481186,0.011112011,-0.0042656516,0.21370965,0.7607944,-1.0399901,1.3938708
4.125,37.0,5.525,0.975,612.0,2.55,32.63,-117.06,0.059750658,-0.024785463,0.01204039,-0.048505045,-0.007055295,-0.010778606,0.8025995,-1.0958257,1.7558796
3.9167,36.0,5.695652173913044,0.9057971014492754,408.0,2.9565217391304346,32.62,-117.06,-0.025605805,-0.028129661,0.014716135,0.021899626,-0.03837384,-0.19406359,0.70803934,-0.9761806,1.5507404
3.5583,40.0,5.63036303630363,1.0627062706270627,796.0,2.627062706270627,32.63,-117.07,-0.20158072,-0.0043416624,-0.026610361,0.024785843,-0.015384431,-0.06104971,0.8319548,-1.1883768,1.4278363
3.7583,37.0,5.6610978520286395,1.0596658711217184,1056.0,2.520286396181384,32.63,-117.07,-0.19504216,-0.032150608,-0.0010929736,0.017610965,0.0086543225,-0.024399938,0.76909494,-1.114095,1.4970187
2.6146,30.0,5.110204081632653,1.1408163265306122,1827.0,3.7285714285714286,32.63,-117.08,-0.2947473,0.043439228,-0.0040914393,0.0075024078,0.016157078,-0.24095632,0.75679535,-1.0418313,1.3107061
2.2788,28.0,4.792626728110599,0.9838709677419355,1266.0,2.9170506912442398,32.63,-117.08,-0.48113614,0.04010535,-0.09571725,-0.05265612,-0.0097638955,-0.06156005,0.7498479,-1.0251206,1.1324373
3.0771,28.0,4.727969348659004,0.9693486590038314,1353.0,2.5919540229885056,32.62,-117.08,-0.24287477,0.035148904,-0.07910761,-0.09478525,-0.0063048513,0.03461637,0.76135933,-1.0148495,1.4616408
3.4773,36.0,5.452768729641694,1.006514657980456,818.0,2.6644951140065145,32.62,-117.08,-0.1991963,-0.0033016214,0.011080655,-0.0011559788,-0.013761518,-0.057604898,0.85214895,-1.2902341,1.3664145
2.1548,23.0,3.696485623003195,0.987220447284345,640.0,2.0447284345047922,32.61,-117.09,-0.6301041,-0.050216716,-0.1275293,-0.0028798967,-0.0083522275,0.37965614,0.66627884,-0.93152803,1.3637633
3.6467,21.0,4.64200477326969,1.026252983293556,1335.0,3.1861575178997614,32.61,-117.09,-0.11578965,-0.054169655,-0.038854647,0.0020229733,-0.00027262303,-0.17718121,0.6524539,-0.9273867,1.409261
2.2685,16.0,3.930355791067373,1.0454201362604087,3261.0,2.468584405753217,32.62,-117.08,-0.35204887,-0.14737236,-0.065022975,0.046090074,0.045778085,0.13452247,0.62598515,-0.8338925,1.5224776
3.3514,27.0,4.837606837606837,1.1217948717948718,1485.0,3.173076923076923,32.61,-117.08,-0.15598303,0.036014937,-0.0015890892,0.0036836772,0.01107961,-0.19221286,0.7421355,-1.1267086,1.3848592
2.7838,19.0,4.640148011100832,1.0851063829787233,2750.0,2.543940795559667,32.62,-117.07,-0.33562014,-0.11052626,-0.120687194,-0.008644229,0.020920742,0.050692357,0.68346083,-0.85108715,1.3969473
2.8489,34.0,4.417773237997957,1.0367722165474975,2609.0,2.664964249233912,32.61,-117.06,-0.24355817,0.050698027,-0.06826506,-0.00850858,0.021910125,-0.0052762725,0.78461546,-1.1050332,1.4950213
2.1441,22.0,4.193979933110368,1.112876254180602,3222.0,2.6939799331103678,32.61,-117.07,-0.5674367,-0.06726077,-0.1318706,-0.0017687954,0.021607243,-0.009065147,0.6110946,-0.7476999,1.1760386
1.9267,18.0,4.7309090909090905,1.0018181818181817,1042.0,1.8945454545454545,32.6,-117.07,-0.7015396,-0.18855444,-0.14656141,-0.01336795,-0.007741053,0.393946,0.7662733,-1.0596803,1.1112134
1.6007,21.0,3.6454918032786887,0.9549180327868853,1327.0,2.7192622950819674,32.59,-117.07,-0.5748138,-0.026466569,-0.09823697,-0.0142345335,-0.0030168912,0.020353653,0.6120538,-0.86624795,1.1178296
2.3929,30.0,3.0,1.0833333333333333,220.0,4.583333333333333,32.59,-117.08,-0.34088284,0.012046289,-0.0031934753,-0.015775844,0.02231427,-0.2235185,0.5543452,-0.86942744,1.2043464
2.2544,24.0,3.9936974789915967,1.0294117647058822,1334.0,2.802521008403361,32.6,-117.08,-0.41440335,-0.056214884,-0.040006228,0.0102704875,-0.010708868,-0.025672343,0.62383235,-0.74291784,1.4126178
2.1765,10.0,4.312020460358056,1.0588235294117647,1000.0,2.557544757033248,32.61,-117.07,-0.49343976,-0.1370858,-0.13073751,0.011642596,0.009709993,0.032184083,0.655237,-0.803634,1.212315
2.0571,24.0,3.5036086607858863,1.0850040096230955,3123.0,2.504410585404972,32.61,-117.06,-0.54821104,-0.07800112,-0.13589945,0.0007064991,-0.00068702595,0.05372217,0.58919626,-0.8273016,1.1219634
2.5625,23.0,3.8995215311004783,0.8660287081339713,1267.0,3.0311004784688995,32.61,-117.06,-0.27017358,-0.06687344,-0.101594985,0.02718692,-0.0097950585,-0.094747745,0.61191213,-0.8142472,1.3501054
2.2903,13.0,4.0175,1.0875,983.0,2.4575,32.6,-117.07,-0.38295418,-0.1326271,-0.06717503,0.007755096,0.015985701,0.10509832,0.62350595,-0.8115497,1.4264776
1.7472,25.0,4.594017094017094,1.017094017094017,434.0,1.8547008547008548,32.6,-117.06,-0.80622095,0.02307871,-0.094298,-0.00814285,-0.04075299,0.44832587,0.87135446,-1.3087633,1.1530195
2.4191,24.0,4.4227642276422765,1.089430894308943,1095.0,4.451219512195122,32.6,-117.06,-0.35830396,-0.07598809,-0.079725906,-0.00940165,-0.020062214,-0.27535158,0.6169806,-0.7339775,1.1326087
2.7014,33.0,4.076576576576577,0.9234234234234234,989.0,4.454954954954955,32.6,-117.06,-0.31367546,0.018065134,-0.06189692,-0.054810446,-0.0014596806,-0.28681996,0.6509881,-0.8255893,1.1932402
4.1958,31.0,5.825622775800712,1.0213523131672597,2334.0,2.7686832740213525,32.63,-117.05,0.122178316,0.0077953134,-0.0038357773,-0.013490269,0.02261618,-0.035789635,0.75145,-1.1011508,1.8182122
4.2851,34.0,5.767988252569751,1.0073421439060206,2315.0,3.3994126284875184,32.62,-117.05,0.030769156,-0.004380439,-0.019653367,-0.008891964,0.018268872,-0.30104366,0.7180208,-0.9991014,1.5024271
4.9962,26.0,6.104553119730186,1.0236087689713322,2000.0,3.372681281618887,32.62,-117.04,0.20120563,-0.009360891,-0.018868808,-0.0018668566,0.01983007,-0.32431746,0.7112899,-1.0399404,1.6064105
3.5096,31.0,5.64055944055944,1.0,2585.0,3.6153846153846154,32.61,-117.05,-0.17875618,0.012827865,-0.03404517,-0.010280601,0.017863292,-0.2649066,0.6891675,-0.9957386,1.304571
3.2633,21.0,5.265270506108203,1.0514834205933683,3795.0,3.31151832460733,32.61,-117.05,-0.17988202,-0.0636234,-0.040272858,-0.00051268627,0.015331589,-0.2081504,0.6513613,-0.895922,1.3467685
3.8615,26.0,4.993610223642173,0.9137380191693291,1145.0,3.65814696485623,32.61,-117.05,-0.07053001,0.021819716,-0.024951842,-0.068044856,-0.004190825,-0.27492198,0.6754073,-0.9259382,1.397088
4.2241,20.0,5.630769230769231,1.0216783216783216,5094.0,3.5622377622377623,32.6,-117.04,0.05089929,-0.014852175,-0.006645506,0.0050525717,0.019593392,-0.29459772,0.64929163,-0.9141182,1.5630623
3.9076,18.0,5.443807339449541,0.9701834862385321,3002.0,3.4426605504587156,32.6,-117.04,0.009724893,-0.044463925,-0.037935015,-0.031541213,0.014114006,-0.2298649,0.64521736,-0.8810907,1.5125995
3.0495,16.0,5.413872832369942,1.0739884393063583,3073.0,3.552601156069364,32.59,-117.05,-0.22609504,-0.10174171,-0.018366178,0.005277545,0.018153463,-0.19696474,0.6612025,-0.85025495,1.3596499
